,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude,Invoice ID,Unit price,Tax 5%
123,CIX-08-DSUE,E,Luang Prabang,Member,Female,Electronic accessories,35.64714391635211,3,5.347071587452817,180.9404653165165,2021-01-06,15:10,Credit card,106.94143174905632,4.761905,5.347071587452817,8.663239124981896,19.889271,102.133453,,,
124,NIX-78-6D7T,F,Bangkok,Member,Female,Health and beauty,82.8314264507213,1,4.141571322536065,174.77819584926797,2021-01-06,14:01,Cash,82.8314264507213,4.761905,4.141571322536065,8.682092534902413,13.736717,100.523186,,,
125,ICO-51-5XAI,F,Bangkok,Member,Female,Electronic accessories,42.701251011836,5,10.675312752959002,285.3046919546742,2021-01-06,10:29,Cash,213.50625505918,4.761905,10.675312752959002,4.752162687011289,13.736717,100.523186,,,
126,ZUQ-78-VWJN,F,Luang Prabang,Normal,Female,Health and beauty,82.88184964363883,1,4.144092482181942,188.08131823092145,2021-01-06,12:20,Ewallet,82.88184964363883,4.761905,4.144092482181942,5.975560078876475,19.889271,102.133453,,,
127,704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,585.912091871402,2021-01-06,11:23,Cash,471.2,4.761904762,23.56,8.9,16.8409,96.1735,,,
128,FTB-33-G48L,F,Bangkok,Member,Male,Food and beverages,30.408242224997053,4,6.081648444999411,192.0869876897832,2021-01-06,13:12,Credit card,121.6329688999882,4.761905,6.081648444999411,2.599625391593836,13.736717,100.523186,,,
129,PZG-53-HL3G,E,Vientiane,Normal,Female,Home and lifestyle,57.39000011810669,2,5.73900001181067,180.3407029450381,2021-01-06,18:17,Credit card,114.78000023621338,4.761905,5.73900001181067,4.215118749551039,17.974855,102.630867,,,
130,GXM-96-RLI6,C,Chiang Mai,Normal,Male,Fashion accessories,65.8639777362354,2,6.58639777362354,242.57930224840544,2021-01-06,14:03,Credit card,131.7279554724708,4.761905,6.58639777362354,6.282510084221066,18.796143,98.979263,,,
131,WID-09-KSYJ,B,Bangkok,Normal,Male,Sports and travel,96.46640550095242,4,19.293281100190484,482.09514411137786,2021-01-06,18:57,Ewallet,385.8656220038097,4.761905,19.293281100190484,6.485201227958256,13.736717,100.523186,,,
132,834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,420.3139139230856,2021-01-06,12:12,Cash,326.72,4.761904762,16.336,9.1,19.7633,96.0785,,,
133,PEG-53-B8FJ,A,Bangkok,Member,Male,Food and beverages,52.13011514094341,6,15.639034542283024,398.0778123397234,2021-01-06,18:44,Cash,312.78069084566044,4.761905,15.639034542283024,6.171366247338966,13.736717,100.523186,,,
134,NDY-12-ASPJ,F,Luang Prabang,Normal,Male,Food and beverages,13.358679721755797,7,4.675537902614529,198.7276250553909,2021-01-06,17:43,Cash,93.51075805229058,4.761905,4.675537902614529,8.477516309212865,19.889271,102.133453,,,
135,IKR-47-ROXE,E,Bangkok,Normal,Female,Home and lifestyle,39.21400965516855,2,3.921400965516855,198.52341006881463,2021-01-06,11:21,Credit card,78.42801931033709,4.761905,3.921400965516855,3.603403655524292,13.736717,100.523186,,,
136,846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,371.0303680247442,2021-01-06,11:51,Cash,297.99,4.761904762,14.8995,6.8,16.8409,96.1735,,,
137,DBI-52-EFQ1,B,Vientiane,Normal,Male,Home and lifestyle,22.01221040226931,5,5.503052600567329,231.7266065511082,2021-01-06,18:02,Cash,110.06105201134656,4.761905,5.503052600567329,4.877069216758906,17.974855,102.630867,,,
138,490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,112.4954485374176,2021-01-06,11:09,Cash,15.34,4.761904762,0.767,6.5,16.8409,96.1735,,,
139,NMX-74-ECJV,E,Chiang Mai,Member,Female,Sports and travel,23.108688195792084,8,9.243475278316836,257.1599681100169,2021-01-06,10:12,Credit card,184.86950556633667,4.761905,9.243475278316836,3.681464128561352,18.796143,98.979263,,,
140,852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,361.75630842958674,2021-01-06,13:35,Ewallet,258.36,4.761904762,12.918,9.3,16.8409,96.1735,,,
141,GXR-74-2PR0,A,Vientiane,Member,Male,Electronic accessories,97.53205758935285,6,29.25961727680585,707.2251367842903,2021-01-06,15:53,Cash,585.192345536117,4.761905,29.25961727680585,4.7194585964098215,17.974855,102.630867,,,
142,DKB-38-PFK3,E,Luang Prabang,Member,Female,Food and beverages,96.64632202575312,1,4.832316101287656,206.3725608345542,2021-01-06,18:52,Cash,96.64632202575312,4.761905,4.832316101287656,6.345496475261729,19.889271,102.133453,,,
143,729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,857.6083891421854,2021-01-06,11:18,Cash,724.23,4.761904762,36.2115,9.2,21.9588,96.0891,,,
144,WWJ-93-58OJ,F,Bangkok,Normal,Male,Fashion accessories,58.89587281421386,6,17.668761844264157,476.43274143451424,2021-01-06,13:41,Credit card,353.3752368852832,4.761905,17.668761844264157,4.283569551144462,13.736717,100.523186,,,
145,FUW-26-3EP5,E,Luang Prabang,Normal,Female,Food and beverages,66.78193877755702,9,30.051872449900657,684.4814386682891,2021-01-06,11:48,Ewallet,601.0374489980131,4.761905,30.051872449900657,7.65600737589374,19.889271,102.133453,,,
146,JWF-17-IOOH,C,Luang Prabang,Member,Female,Health and beauty,94.9831335681086,7,33.24409674883801,775.58395747661,2021-01-06,18:39,Credit card,664.8819349767602,4.761905,33.24409674883801,6.827670885691412,19.889271,102.133453,,,
147,UZI-18-TU2L,B,Luang Prabang,Member,Male,Home and lifestyle,57.715729279041085,2,5.771572927904109,196.2094680877233,2021-01-06,16:42,Ewallet,115.43145855808216,4.761905,5.771572927904109,6.8025302770680565,19.889271,102.133453,,,
148,UWV-28-DSOA,E,Luang Prabang,Member,Female,Health and beauty,97.30580833181476,3,14.595871249772214,399.7504265981401,2021-01-06,12:21,Credit card,291.91742499544426,4.761905,14.595871249772214,7.447479020964204,19.889271,102.133453,,,
149,XCI-14-FDTN,D,Bangkok,Member,Male,Sports and travel,90.9209890594424,7,31.82234617080484,762.7017814586704,2021-01-06,18:58,Credit card,636.4469234160968,4.761905,31.82234617080484,8.443409420285466,13.736717,100.523186,,,
150,662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,269.5174592527982,2021-01-06,13:58,Ewallet,204.7,4.761904762,10.235,9.9,16.8409,96.1735,,,
151,JGB-13-3NFC,C,Vientiane,Member,Male,Fashion accessories,34.17683964572286,3,5.126525946858429,192.2700094810529,2021-01-06,11:09,Ewallet,102.53051893716858,4.761905,5.126525946858429,6.735570821329959,17.974855,102.630867,,,
152,826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,330.25915785202324,2021-01-06,19:46,Ewallet,248.76,4.761904762,12.438,4.3,21.9588,96.0891,,,
153,393-65-2792,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,1023.565754025796,2021-01-06,12:46,Credit card,894.8,4.761904762,44.74,9.6,19.7633,96.0785,,,
154,LQV-78-YKAH,B,Bangkok,Member,Female,Home and lifestyle,33.71692982353588,6,10.115078947060764,299.16694456638,2021-01-07,15:01,Cash,202.30157894121527,4.761905,10.115078947060764,1.4358065178410002,13.736717,100.523186,,,
155,566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,481.11612817269753,2021-01-07,20:52,Cash,335.79,4.761904762,16.7895,6.2,21.9588,96.0891,,,
156,526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,357.2985740304551,2021-01-07,17:36,Cash,218.2,4.761904762,10.91,7.1,19.7633,96.0785,,,
157,ORX-71-I406,A,Chiang Mai,Normal,Male,Home and lifestyle,24.87919905824877,2,2.4879199058248767,142.48266186735444,2021-01-07,15:16,Cash,49.75839811649753,4.761905,2.4879199058248767,7.973742418269866,18.796143,98.979263,,,
158,JKQ-17-PU6F,C,Vientiane,Normal,Male,Fashion accessories,79.4498444445432,1,3.97249222222716,152.58625957192766,2021-01-07,13:48,Cash,79.4498444445432,4.761905,3.97249222222716,8.714061555615116,17.974855,102.630867,,,
159,YOZ-15-XB0G,F,Luang Prabang,Normal,Female,Sports and travel,22.30973093092001,7,7.808405825822004,236.6390443481447,2021-01-07,14:57,Credit card,156.16811651644008,4.761905,7.808405825822004,1.0017537610358542,19.889271,102.133453,,,
160,TCF-30-T4VB,C,Bangkok,Normal,Female,Electronic accessories,48.86675791642332,9,21.99004106239049,559.3000921223818,2021-01-07,13:04,Cash,439.8008212478098,4.761905,21.99004106239049,4.192796540167819,13.736717,100.523186,,,
161,799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,415.9925467611611,2021-01-07,16:11,Credit card,310.88,4.761904762,15.544,8.8,16.8409,96.1735,,,
162,QXL-39-TLK6,E,Vientiane,Member,Female,Food and beverages,43.7347512628777,2,4.3734751262877705,175.34475963491218,2021-01-07,18:58,Ewallet,87.4695025257554,4.761905,4.3734751262877705,2.120639219502584,17.974855,102.630867,,,
163,HGQ-76-3UG5,E,Chiang Mai,Normal,Male,Food and beverages,54.316970804383466,4,10.863394160876696,377.3776749429464,2021-01-07,11:05,Credit card,217.26788321753384,4.761905,10.863394160876696,3.967502129449009,18.796143,98.979263,,,
164,SIG-14-Z5QE,E,Luang Prabang,Member,Male,Home and lifestyle,89.56771269188155,4,17.913542538376312,460.5843076348014,2021-01-07,16:37,Credit card,358.2708507675262,4.761905,17.913542538376312,2.10027732661206,19.889271,102.133453,,,
165,109-28-2512,B,Mandalay,Member,Female,Fashion accessories,97.61,6,29.283,728.6731168238678,2021-01-07,15:01,Ewallet,585.66,4.761904762,29.283,9.9,21.9588,96.0891,,,
166,ZPC-38-710Q,E,Chiang Mai,Member,Female,Home and lifestyle,98.36895667173452,2,9.836895667173453,295.21728177957084,2021-01-07,16:25,Cash,196.73791334346905,4.761905,9.836895667173453,9.8034118807314,18.796143,98.979263,,,
167,126-54-1082,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,306.5825913792469,2021-01-07,11:44,Credit card,193.86,4.761904762,9.693,8.8,16.8409,96.1735,,,
168,DAF-69-W95P,D,Bangkok,Normal,Female,Fashion accessories,39.9610761568192,7,13.98637665488672,394.486162826386,2021-01-07,18:54,Cash,279.7275330977344,4.761905,13.98637665488672,7.549058640770502,13.736717,100.523186,,,
169,WQJ-72-CAOB,C,Bangkok,Member,Male,Sports and travel,48.17400482071152,8,19.26960192828461,479.3623642437903,2021-01-07,16:06,Cash,385.3920385656922,4.761905,19.26960192828461,3.165627040564471,13.736717,100.523186,,,
170,BDV-54-53MK,D,Bangkok,Normal,Female,Electronic accessories,41.92478253089213,9,18.86615213890146,518.5821199446095,2021-01-07,17:00,Cash,377.3230427780292,4.761905,18.86615213890146,1.587164087579349,13.736717,100.523186,,,
171,LOJ-41-D1L7,B,Bangkok,Normal,Female,Fashion accessories,44.91878320857901,8,17.967513283431604,505.3031019568075,2021-01-07,10:18,Ewallet,359.35026566863206,4.761905,17.967513283431604,8.710874987855167,13.736717,100.523186,,,
172,JWG-62-8YZ1,C,Luang Prabang,Member,Female,Food and beverages,95.49123349775812,7,33.42193172421535,809.0573867935841,2021-01-07,15:40,Ewallet,668.4386344843069,4.761905,33.42193172421535,8.272806277639582,19.889271,102.133453,,,
173,541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,694.0664015950036,2021-01-07,12:08,Credit card,548.55,4.761904762,27.4275,6.0,16.8409,96.1735,,,
174,ONY-55-XZ43,A,Bangkok,Normal,Male,Electronic accessories,68.32784008976105,2,6.832784008976105,289.07863506950093,2021-01-07,10:19,Credit card,136.6556801795221,4.761905,6.832784008976105,9.486689461165412,13.736717,100.523186,,,
175,QKT-91-Q7U3,D,Bangkok,Normal,Female,Electronic accessories,60.26247295054195,6,18.078741885162582,479.04772053237866,2021-01-07,14:06,Ewallet,361.57483770325166,4.761905,18.078741885162582,5.521976133172496,13.736717,100.523186,,,
176,889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,459.282699415564,2021-01-07,12:20,Credit card,356.56,4.761904762,17.828,7.8,21.9588,96.0891,,,
177,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,234.22763349826943,2021-01-07,12:37,Cash,81.66,4.761904762,4.083,7.3,19.7633,96.0785,,,
178,BCP-94-267I,E,Vientiane,Member,Female,Electronic accessories,57.2896513137143,9,25.78034309117144,647.1907916781081,2021-01-07,13:57,Cash,515.6068618234287,4.761905,25.78034309117144,2.64930278220156,17.974855,102.630867,,,
179,GRX-77-GHY5,E,Chiang Mai,Member,Female,Electronic accessories,27.574599992244472,5,6.893649998061119,273.3867742097005,2021-01-07,10:17,Cash,137.87299996122238,4.761905,6.893649998061119,9.469308734105905,18.796143,98.979263,,,
180,LXT-62-4G7U,A,Luang Prabang,Normal,Female,Health and beauty,32.295725719674294,4,6.459145143934859,228.49744205679315,2021-01-07,14:32,Cash,129.18290287869718,4.761905,6.459145143934859,8.995835279690713,19.889271,102.133453,,,
181,232-16-2483,C,Naypyitaw,Member,Female,Sports and travel,68.12,1,3.406,190.34954673934595,2021-01-07,12:28,Ewallet,68.12,4.761904762,3.406,6.8,19.7633,96.0785,,,
182,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,225.187511204192,2021-01-08,19:09,Credit card,72.93,4.761904762,3.6465,4.3,19.7633,96.0785,,,
183,FSL-35-9106,C,Luang Prabang,Member,Male,Health and beauty,30.86606408949697,4,6.173212817899394,260.1190456510715,2021-01-08,11:53,Credit card,123.46425635798786,4.761905,6.173212817899394,8.767070933492809,19.889271,102.133453,,,
184,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,113.52850302294446,2021-01-08,14:11,Ewallet,12.78,4.761904762,0.639,9.5,19.7633,96.0785,,,
185,840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,131.15872023181467,2021-01-08,18:06,Ewallet,25.52,4.761904762,1.276,7.8,16.8409,96.1735,,,
186,750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,309.65602931976,2021-01-08,13:48,Credit card,181.52,4.761904762,9.076,8.7,19.7633,96.0785,,,
187,490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,461.5850868872996,2021-01-08,14:25,Ewallet,332.1,4.761904762,16.605,6.0,21.9588,96.0891,,,
188,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,789.5790107818892,2021-01-08,19:38,Cash,655.92,4.761904762,32.796,4.0,19.7633,96.0785,,,
189,124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,373.1456472735248,2021-01-08,14:30,Cash,238.77,4.761904762,11.9385,6.6,16.8409,96.1735,,,
190,457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,823.8220021206453,2021-01-08,19:07,Credit card,652.3,4.761904762,32.615,5.2,21.9588,96.0891,,,
191,QIQ-22-WMTN,B,Bangkok,Member,Male,Sports and travel,81.10497751637958,4,16.220995503275915,488.8900451396138,2021-01-08,15:38,Ewallet,324.4199100655183,4.761905,16.220995503275915,3.9473830798581777,13.736717,100.523186,,,
192,BMZ-07-SU1L,C,Chiang Mai,Member,Female,Electronic accessories,52.13958364791722,3,7.820937547187583,271.6156998218018,2021-01-08,11:07,Ewallet,156.41875094375166,4.761905,7.820937547187583,3.214707444569952,18.796143,98.979263,,,
193,387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,245.9302332952815,2021-01-08,12:50,Cash,145.5,4.761904762,7.275,6.7,21.9588,96.0891,,,
194,ZTC-04-VYSZ,F,Bangkok,Normal,Male,Electronic accessories,95.0104333240433,6,28.50312999721299,694.3761849347665,2021-01-08,15:30,Ewallet,570.0625999442598,4.761905,28.50312999721299,3.886336840272124,13.736717,100.523186,,,
195,257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,328.17590978919014,2021-01-08,17:12,Cash,200.92,4.761904762,10.046,9.0,16.8409,96.1735,,,
196,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,476.8311125407657,2021-01-08,20:08,Cash,363.23,4.761904762,18.1615,4.5,19.7633,96.0785,,,
197,IQL-17-9XFS,A,Luang Prabang,Normal,Male,Health and beauty,72.34366160290969,9,32.554647721309365,800.2173155165486,2021-01-08,10:00,Cash,651.0929544261872,4.761905,32.554647721309365,6.907274297209062,19.889271,102.133453,,,
198,JCB-77-N0ST,F,Chiang Mai,Normal,Female,Food and beverages,11.638477279287873,4,2.327695455857574,167.8535031908183,2021-01-08,10:46,Credit card,46.55390911715149,4.761905,2.327695455857574,4.619056470831616,18.796143,98.979263,,,
199,241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,199.9954674105424,2021-01-08,12:58,Credit card,98.2,4.761904762,4.91,6.4,21.9588,96.0891,,,
200,767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,245.5829339085008,2021-01-08,11:59,Credit card,129.66,4.761904762,6.483,8.0,21.9588,96.0891,,,
201,442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,301.38490989615866,2021-01-08,11:42,Credit card,166.71,4.761904762,8.3355,5.9,19.7633,96.0785,,,
202,674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,328.92232354306765,2021-01-08,13:05,Ewallet,185.7,4.761904762,9.285,5.0,16.8409,96.1735,,,
203,OMW-50-YQDY,B,Luang Prabang,Member,Female,Health and beauty,48.644559699898,7,17.0255958949643,447.6675989297374,2021-01-08,15:37,Credit card,340.511917899286,4.761905,17.0255958949643,3.385488087899986,19.889271,102.133453,,,
204,571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,914.8754106109972,2021-01-08,20:55,Cash,746.0,4.761904762,37.3,9.5,21.9588,96.0891,,,
205,KPM-21-ZCGV,A,Vientiane,Normal,Female,Sports and travel,67.44258868572899,4,13.488517737145798,411.9416369085393,2021-01-08,17:16,Ewallet,269.770354742916,4.761905,13.488517737145798,7.694947998482518,17.974855,102.630867,,,
206,189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,364.92629895891366,2021-01-08,16:17,Credit card,285.57,4.761904762,14.2785,5.9,19.7633,96.0785,,,
207,CSB-23-AXAX,E,Chiang Mai,Normal,Male,Electronic accessories,71.71542559681139,9,32.27194151856513,820.1164991502184,2021-01-08,13:23,Cash,645.4388303713025,4.761905,32.27194151856513,9.188837866724024,18.796143,98.979263,,,
208,KNB-09-IO5L,D,Bangkok,Normal,Male,Home and lifestyle,62.79699816757147,4,12.559399633514296,365.8177477423735,2021-01-08,10:00,Cash,251.1879926702859,4.761905,12.559399633514296,3.96910864134158,13.736717,100.523186,,,
209,PPO-50-OGT3,D,Luang Prabang,Member,Female,Sports and travel,50.46279392006006,6,15.13883817601802,452.8960910086666,2021-01-08,15:16,Ewallet,302.7767635203604,4.761905,15.13883817601802,7.290579380677628,19.889271,102.133453,,,
210,663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,715.4703222394832,2021-01-08,15:57,Ewallet,548.32,4.761904762,27.416,8.5,19.7633,96.0785,,,
211,HYK-32-AEZR,E,Luang Prabang,Normal,Male,Food and beverages,57.476815776478816,3,8.621522366471822,323.0621628171698,2021-01-09,11:54,Credit card,172.43044732943645,4.761905,8.621522366471822,8.07685430229336,19.889271,102.133453,,,
212,MFJ-58-D7UW,C,Vientiane,Member,Male,Food and beverages,27.940648083631533,7,9.779226829271035,333.75366451056976,2021-01-09,13:38,Credit card,195.58453658542072,4.761905,9.779226829271035,5.101474420587581,17.974855,102.630867,,,
213,PNR-96-RS8P,B,Chiang Mai,Member,Female,Electronic accessories,11.346219513409196,7,3.971176829693219,198.67507593652704,2021-01-09,18:52,Credit card,79.42353659386437,4.761905,3.971176829693219,3.6007929662322886,18.796143,98.979263,,,
214,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,305.1836254253345,2021-01-09,12:07,Cash,158.0,4.761904762,7.9,7.8,19.7633,96.0785,,,
215,DJI-64-MR9O,C,Vientiane,Member,Male,Health and beauty,32.99525418151574,2,3.2995254181515743,213.90392866899745,2021-01-09,17:16,Credit card,65.99050836303148,4.761905,3.2995254181515743,4.511048295648413,17.974855,102.630867,,,
216,CMP-62-OXZZ,E,Luang Prabang,Member,Female,Sports and travel,55.92041444792754,8,22.36816577917102,598.5625478005483,2021-01-09,14:10,Cash,447.36331558342033,4.761905,22.36816577917102,5.159437422621683,19.889271,102.133453,,,
217,343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,222.26990634401253,2021-01-09,16:34,Cash,94.8,4.761904762,4.74,4.1,21.9588,96.0891,,,
218,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,420.32547398240285,2021-01-09,13:46,Ewallet,295.92,4.761904762,14.796,7.1,19.7633,96.0785,,,
